Systime:1525857660200 Request:[CR,(0,0),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,1),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,2),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,3),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,4),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,5),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,6),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,7),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,8),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,9),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,10),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,11),(40,40)] Not Picked
Systime:1525857660200 Request:[CR,(0,12),(40,40)] Not Picked
Request:[CR,(0,13),(40,40)]
  >>  Systime:1525857660200 Departure:(0,13) Destination:(40,40) TaxiNumber:18
WillingDriver:
  >>  TaxiNumber:18 TaxiPosition:(4,15) TaxiStatus:Waiting TaxiReputation:35
PickRoute:
  >>  Systime:1525857773000 Position:(79,63)
  >>  Systime:1525857773500 Position:(79,62)
  >>  Systime:1525857774000 Position:(79,61)
  >>  Systime:1525857774500 Position:(79,60)
  >>  Systime:1525857775000 Position:(79,59)
  >>  Systime:1525857775500 Position:(79,58)
  >>  Systime:1525857776000 Position:(79,57)
  >>  Systime:1525857776500 Position:(79,56)
  >>  Systime:1525857777000 Position:(79,55)
  >>  Systime:1525857777500 Position:(79,54)
  >>  Systime:1525857778000 Position:(79,53)
  >>  Systime:1525857778500 Position:(79,52)
  >>  Systime:1525857779000 Position:(79,51)
  >>  Systime:1525857779500 Position:(79,50)
  >>  Systime:1525857780000 Position:(79,49)
  >>  Systime:1525857780500 Position:(79,48)
  >>  Systime:1525857781000 Position:(79,47)
  >>  Systime:1525857781500 Position:(79,46)
  >>  Systime:1525857782000 Position:(79,45)
  >>  Systime:1525857782500 Position:(79,44)
  >>  Systime:1525857783000 Position:(79,43)
  >>  Systime:1525857783500 Position:(79,42)
  >>  Systime:1525857784000 Position:(79,41)
  >>  Systime:1525857784500 Position:(79,40)
  >>  Systime:1525857785000 Position:(78,40)
  >>  Systime:1525857785500 Position:(77,40)
  >>  Systime:1525857786000 Position:(76,40)
  >>  Systime:1525857786500 Position:(75,40)
  >>  Systime:1525857787000 Position:(74,40)
  >>  Systime:1525857787500 Position:(73,40)
  >>  Systime:1525857788000 Position:(72,40)
  >>  Systime:1525857788500 Position:(71,40)
  >>  Systime:1525857789000 Position:(70,40)
  >>  Systime:1525857789500 Position:(69,40)
  >>  Systime:1525857790000 Position:(68,40)
  >>  Systime:1525857790500 Position:(67,40)
  >>  Systime:1525857791000 Position:(66,40)
  >>  Systime:1525857791500 Position:(65,40)
  >>  Systime:1525857792000 Position:(64,40)
  >>  Systime:1525857792500 Position:(63,40)
  >>  Systime:1525857793000 Position:(62,40)
  >>  Systime:1525857793500 Position:(61,40)
  >>  Systime:1525857794000 Position:(60,40)
  >>  Systime:1525857794500 Position:(59,40)
  >>  Systime:1525857795000 Position:(58,40)
  >>  Systime:1525857795500 Position:(57,40)
  >>  Systime:1525857796000 Position:(56,40)
  >>  Systime:1525857796500 Position:(55,40)
  >>  Systime:1525857797000 Position:(54,40)
  >>  Systime:1525857797500 Position:(53,40)
  >>  Systime:1525857798000 Position:(52,40)
  >>  Systime:1525857798500 Position:(51,40)
  >>  Systime:1525857799000 Position:(50,40)
  >>  Systime:1525857799500 Position:(49,40)
  >>  Systime:1525857800000 Position:(48,40)
  >>  Systime:1525857800500 Position:(47,40)
  >>  Systime:1525857801000 Position:(46,40)
  >>  Systime:1525857801500 Position:(45,40)
  >>  Systime:1525857802000 Position:(44,40)
  >>  Systime:1525857802500 Position:(43,40)
  >>  Systime:1525857803000 Position:(42,40)
  >>  Systime:1525857803500 Position:(41,40)
  >>  Systime:1525857804000 Position:(40,40)
Systime:1525857660300 Request:[CR,(13,77),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(13,78),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(13,79),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,0),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,1),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,2),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,3),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,4),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,5),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,6),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,7),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,8),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,9),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,10),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,11),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,12),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,13),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,14),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,15),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,16),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,17),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,18),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,19),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,20),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,21),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,22),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,23),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,24),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,25),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,26),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,27),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,28),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,29),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,30),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,31),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,32),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,33),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,34),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,35),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,36),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,37),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,38),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,39),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,40),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,41),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,42),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,43),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,44),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,45),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,46),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,47),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,48),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,49),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,50),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,51),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,52),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,53),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,54),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,55),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,56),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,57),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,58),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,59),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,60),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,61),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,62),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,63),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,64),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,65),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,66),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,67),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,68),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,69),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,70),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,71),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,72),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,73),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,74),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,75),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,76),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,77),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,78),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(14,79),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,0),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,1),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,2),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,3),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,4),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,5),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,6),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,7),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,8),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,9),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,10),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,11),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,12),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,13),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,14),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,15),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,16),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,17),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,18),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,19),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,20),(40,40)] Not Picked
Request:[CR,(15,21),(40,40)]
  >>  Systime:1525857660300 Departure:(15,21) Destination:(40,40) TaxiNumber:20
WillingDriver:
  >>  TaxiNumber:5 TaxiPosition:(13,23) TaxiStatus:Picking TaxiReputation:35
  >>  TaxiNumber:20 TaxiPosition:(18,23) TaxiStatus:Waiting TaxiReputation:45
PickRoute:
  >>  Systime:1525857670900 Position:(19,23)
  >>  Systime:1525857671400 Position:(20,23)
  >>  Systime:1525857671900 Position:(21,23)
  >>  Systime:1525857672400 Position:(22,23)
  >>  Systime:1525857672900 Position:(23,23)
  >>  Systime:1525857673400 Position:(24,23)
  >>  Systime:1525857673900 Position:(25,23)
  >>  Systime:1525857674400 Position:(26,23)
  >>  Systime:1525857674900 Position:(27,23)
  >>  Systime:1525857675400 Position:(28,23)
  >>  Systime:1525857675900 Position:(29,23)
  >>  Systime:1525857676400 Position:(30,23)
  >>  Systime:1525857676900 Position:(31,23)
  >>  Systime:1525857677400 Position:(32,23)
  >>  Systime:1525857677900 Position:(33,23)
  >>  Systime:1525857678400 Position:(34,23)
  >>  Systime:1525857678900 Position:(35,23)
  >>  Systime:1525857679400 Position:(36,23)
  >>  Systime:1525857679900 Position:(37,23)
  >>  Systime:1525857680400 Position:(38,23)
  >>  Systime:1525857680900 Position:(39,23)
  >>  Systime:1525857681400 Position:(40,23)
  >>  Systime:1525857681900 Position:(41,23)
  >>  Systime:1525857682400 Position:(42,23)
  >>  Systime:1525857682900 Position:(43,23)
  >>  Systime:1525857683400 Position:(44,23)
  >>  Systime:1525857683900 Position:(45,23)
  >>  Systime:1525857684400 Position:(46,23)
  >>  Systime:1525857684900 Position:(47,23)
  >>  Systime:1525857685400 Position:(48,23)
  >>  Systime:1525857685900 Position:(49,23)
  >>  Systime:1525857686400 Position:(50,23)
  >>  Systime:1525857686900 Position:(51,23)
  >>  Systime:1525857687400 Position:(52,23)
  >>  Systime:1525857687900 Position:(53,23)
  >>  Systime:1525857688400 Position:(54,23)
  >>  Systime:1525857688900 Position:(55,23)
  >>  Systime:1525857689400 Position:(56,23)
  >>  Systime:1525857689900 Position:(57,23)
  >>  Systime:1525857690400 Position:(58,23)
  >>  Systime:1525857690900 Position:(59,23)
  >>  Systime:1525857691400 Position:(60,23)
  >>  Systime:1525857691900 Position:(61,23)
  >>  Systime:1525857692400 Position:(62,23)
  >>  Systime:1525857692900 Position:(63,23)
  >>  Systime:1525857693400 Position:(64,23)
  >>  Systime:1525857693900 Position:(65,23)
  >>  Systime:1525857694400 Position:(66,23)
  >>  Systime:1525857694900 Position:(67,23)
  >>  Systime:1525857695400 Position:(68,23)
  >>  Systime:1525857695900 Position:(69,23)
  >>  Systime:1525857696400 Position:(70,23)
  >>  Systime:1525857696900 Position:(71,23)
  >>  Systime:1525857697400 Position:(72,23)
  >>  Systime:1525857697900 Position:(73,23)
  >>  Systime:1525857698400 Position:(74,23)
  >>  Systime:1525857698900 Position:(75,23)
  >>  Systime:1525857699400 Position:(76,23)
  >>  Systime:1525857699900 Position:(77,23)
  >>  Systime:1525857700400 Position:(78,23)
  >>  Systime:1525857700900 Position:(79,23)
  >>  Systime:1525857701400 Position:(79,22)
  >>  Systime:1525857701900 Position:(79,21)
  >>  Systime:1525857702400 Position:(78,21)
  >>  Systime:1525857702900 Position:(77,21)
  >>  Systime:1525857703400 Position:(76,21)
  >>  Systime:1525857703900 Position:(75,21)
  >>  Systime:1525857704400 Position:(74,21)
  >>  Systime:1525857704900 Position:(73,21)
  >>  Systime:1525857705400 Position:(72,21)
  >>  Systime:1525857705900 Position:(71,21)
  >>  Systime:1525857706400 Position:(70,21)
  >>  Systime:1525857706900 Position:(69,21)
  >>  Systime:1525857707400 Position:(68,21)
  >>  Systime:1525857707900 Position:(67,21)
  >>  Systime:1525857708400 Position:(66,21)
  >>  Systime:1525857708900 Position:(65,21)
  >>  Systime:1525857709400 Position:(64,21)
  >>  Systime:1525857709900 Position:(63,21)
  >>  Systime:1525857710400 Position:(62,21)
  >>  Systime:1525857710900 Position:(61,21)
  >>  Systime:1525857711400 Position:(60,21)
  >>  Systime:1525857711900 Position:(59,21)
  >>  Systime:1525857712400 Position:(58,21)
  >>  Systime:1525857712900 Position:(57,21)
  >>  Systime:1525857713400 Position:(56,21)
  >>  Systime:1525857713900 Position:(55,21)
  >>  Systime:1525857714400 Position:(54,21)
  >>  Systime:1525857714900 Position:(53,21)
  >>  Systime:1525857715400 Position:(52,21)
  >>  Systime:1525857715900 Position:(51,21)
  >>  Systime:1525857716400 Position:(50,21)
  >>  Systime:1525857716900 Position:(49,21)
  >>  Systime:1525857717400 Position:(48,21)
  >>  Systime:1525857717900 Position:(47,21)
  >>  Systime:1525857718400 Position:(46,21)
  >>  Systime:1525857718900 Position:(45,21)
  >>  Systime:1525857719400 Position:(44,21)
  >>  Systime:1525857719900 Position:(43,21)
  >>  Systime:1525857720400 Position:(42,21)
  >>  Systime:1525857720900 Position:(41,21)
  >>  Systime:1525857721400 Position:(40,21)
  >>  Systime:1525857721900 Position:(39,21)
  >>  Systime:1525857722400 Position:(38,21)
  >>  Systime:1525857722900 Position:(37,21)
  >>  Systime:1525857723400 Position:(36,21)
  >>  Systime:1525857723900 Position:(35,21)
  >>  Systime:1525857724400 Position:(34,21)
  >>  Systime:1525857724900 Position:(33,21)
  >>  Systime:1525857725400 Position:(32,21)
  >>  Systime:1525857725900 Position:(31,21)
  >>  Systime:1525857726400 Position:(30,21)
  >>  Systime:1525857726900 Position:(29,21)
  >>  Systime:1525857727400 Position:(28,21)
  >>  Systime:1525857727900 Position:(27,21)
  >>  Systime:1525857728400 Position:(26,21)
  >>  Systime:1525857728900 Position:(25,21)
  >>  Systime:1525857729400 Position:(24,21)
  >>  Systime:1525857729900 Position:(23,21)
  >>  Systime:1525857730400 Position:(22,21)
  >>  Systime:1525857730900 Position:(21,21)
  >>  Systime:1525857731400 Position:(20,21)
  >>  Systime:1525857731900 Position:(19,21)
  >>  Systime:1525857732400 Position:(18,21)
  >>  Systime:1525857732900 Position:(17,21)
  >>  Systime:1525857733400 Position:(16,21)
  >>  Systime:1525857733900 Position:(15,21)
SendRoute:
  >>  Systime:1525857735400 Position:(16,21)
  >>  Systime:1525857735900 Position:(17,21)
  >>  Systime:1525857736400 Position:(18,21)
  >>  Systime:1525857736900 Position:(19,21)
  >>  Systime:1525857737400 Position:(20,21)
  >>  Systime:1525857737900 Position:(21,21)
  >>  Systime:1525857738400 Position:(22,21)
  >>  Systime:1525857738900 Position:(23,21)
  >>  Systime:1525857739400 Position:(24,21)
  >>  Systime:1525857739900 Position:(25,21)
  >>  Systime:1525857740400 Position:(26,21)
  >>  Systime:1525857740900 Position:(27,21)
  >>  Systime:1525857741400 Position:(28,21)
  >>  Systime:1525857741900 Position:(29,21)
  >>  Systime:1525857742400 Position:(30,21)
  >>  Systime:1525857742900 Position:(31,21)
  >>  Systime:1525857743400 Position:(32,21)
  >>  Systime:1525857743900 Position:(33,21)
  >>  Systime:1525857744400 Position:(34,21)
  >>  Systime:1525857744900 Position:(35,21)
  >>  Systime:1525857745400 Position:(36,21)
  >>  Systime:1525857745900 Position:(37,21)
  >>  Systime:1525857746400 Position:(38,21)
  >>  Systime:1525857746900 Position:(39,21)
  >>  Systime:1525857747400 Position:(40,21)
  >>  Systime:1525857747900 Position:(41,21)
  >>  Systime:1525857748400 Position:(42,21)
  >>  Systime:1525857748900 Position:(43,21)
  >>  Systime:1525857749400 Position:(44,21)
  >>  Systime:1525857749900 Position:(45,21)
  >>  Systime:1525857750400 Position:(46,21)
  >>  Systime:1525857750900 Position:(47,21)
  >>  Systime:1525857751400 Position:(48,21)
  >>  Systime:1525857751900 Position:(49,21)
  >>  Systime:1525857752400 Position:(50,21)
  >>  Systime:1525857752900 Position:(51,21)
  >>  Systime:1525857753400 Position:(52,21)
  >>  Systime:1525857753900 Position:(53,21)
  >>  Systime:1525857754400 Position:(54,21)
  >>  Systime:1525857754900 Position:(55,21)
  >>  Systime:1525857755400 Position:(56,21)
  >>  Systime:1525857755900 Position:(57,21)
  >>  Systime:1525857756500 Position:(58,21)
  >>  Systime:1525857757000 Position:(59,21)
  >>  Systime:1525857757500 Position:(60,21)
  >>  Systime:1525857758000 Position:(61,21)
  >>  Systime:1525857758500 Position:(62,21)
  >>  Systime:1525857759000 Position:(63,21)
  >>  Systime:1525857759500 Position:(64,21)
  >>  Systime:1525857760000 Position:(65,21)
  >>  Systime:1525857760500 Position:(66,21)
  >>  Systime:1525857761000 Position:(67,21)
  >>  Systime:1525857761500 Position:(68,21)
  >>  Systime:1525857762000 Position:(69,21)
  >>  Systime:1525857762500 Position:(70,21)
  >>  Systime:1525857763000 Position:(71,21)
  >>  Systime:1525857763500 Position:(72,21)
  >>  Systime:1525857764000 Position:(73,21)
  >>  Systime:1525857764500 Position:(74,21)
  >>  Systime:1525857765000 Position:(75,21)
  >>  Systime:1525857765500 Position:(76,21)
  >>  Systime:1525857766000 Position:(77,21)
  >>  Systime:1525857766500 Position:(78,21)
  >>  Systime:1525857767000 Position:(79,21)
  >>  Systime:1525857767500 Position:(79,22)
  >>  Systime:1525857768000 Position:(79,23)
  >>  Systime:1525857768500 Position:(79,24)
  >>  Systime:1525857769000 Position:(79,25)
  >>  Systime:1525857769500 Position:(79,26)
  >>  Systime:1525857770000 Position:(79,27)
  >>  Systime:1525857770500 Position:(79,28)
  >>  Systime:1525857771000 Position:(79,29)
  >>  Systime:1525857771500 Position:(79,30)
  >>  Systime:1525857772000 Position:(79,31)
  >>  Systime:1525857772500 Position:(79,32)
  >>  Systime:1525857773000 Position:(79,33)
  >>  Systime:1525857773500 Position:(79,34)
  >>  Systime:1525857774000 Position:(79,35)
  >>  Systime:1525857774500 Position:(79,36)
  >>  Systime:1525857775000 Position:(79,37)
  >>  Systime:1525857775500 Position:(79,38)
  >>  Systime:1525857776000 Position:(79,39)
  >>  Systime:1525857776500 Position:(79,40)
  >>  Systime:1525857777000 Position:(78,40)
  >>  Systime:1525857777500 Position:(77,40)
  >>  Systime:1525857778000 Position:(76,40)
  >>  Systime:1525857778500 Position:(75,40)
  >>  Systime:1525857779000 Position:(74,40)
  >>  Systime:1525857779500 Position:(73,40)
  >>  Systime:1525857780000 Position:(72,40)
  >>  Systime:1525857780500 Position:(71,40)
  >>  Systime:1525857781000 Position:(70,40)
  >>  Systime:1525857781500 Position:(69,40)
  >>  Systime:1525857782000 Position:(68,40)
  >>  Systime:1525857782500 Position:(67,40)
  >>  Systime:1525857783000 Position:(66,40)
  >>  Systime:1525857783500 Position:(65,40)
  >>  Systime:1525857784000 Position:(64,40)
  >>  Systime:1525857784500 Position:(63,40)
  >>  Systime:1525857785000 Position:(62,40)
  >>  Systime:1525857785500 Position:(61,40)
  >>  Systime:1525857786000 Position:(60,40)
  >>  Systime:1525857786500 Position:(59,40)
  >>  Systime:1525857787000 Position:(58,40)
  >>  Systime:1525857787500 Position:(57,40)
  >>  Systime:1525857788000 Position:(56,40)
  >>  Systime:1525857788500 Position:(55,40)
  >>  Systime:1525857789000 Position:(54,40)
  >>  Systime:1525857789500 Position:(53,40)
  >>  Systime:1525857790000 Position:(52,40)
  >>  Systime:1525857790500 Position:(51,40)
  >>  Systime:1525857791000 Position:(50,40)
  >>  Systime:1525857791500 Position:(49,40)
  >>  Systime:1525857792000 Position:(48,40)
  >>  Systime:1525857792500 Position:(47,40)
  >>  Systime:1525857793000 Position:(46,40)
  >>  Systime:1525857793500 Position:(45,40)
  >>  Systime:1525857794000 Position:(44,40)
  >>  Systime:1525857794500 Position:(43,40)
  >>  Systime:1525857795000 Position:(42,40)
  >>  Systime:1525857795500 Position:(41,40)
  >>  Systime:1525857796000 Position:(40,40)
Systime:1525857660300 Request:[CR,(15,22),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,23),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,24),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,25),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,26),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,27),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,28),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,29),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,30),(40,40)] Not Picked
Systime:1525857660300 Request:[CR,(15,31),(40,40)] Not Picked
Request:[CR,(15,32),(40,40)]
  >>  Systime:1525857660300 Departure:(15,32) Destination:(40,40) TaxiNumber:72
WillingDriver:
  >>  TaxiNumber:72 TaxiPosition:(16,34) TaxiStatus:Waiting TaxiReputation:35
  >>  TaxiNumber:55 TaxiPosition:(17,31) TaxiStatus:Picking TaxiReputation:40
PickRoute:
  >>  Systime:1525857671000 Position:(17,34)
  >>  Systime:1525857671500 Position:(18,34)
  >>  Systime:1525857671900 Position:(19,34)
  >>  Systime:1525857672500 Position:(20,34)
  >>  Systime:1525857673000 Position:(21,34)
  >>  Systime:1525857673500 Position:(22,34)
  >>  Systime:1525857674000 Position:(23,34)
  >>  Systime:1525857674500 Position:(24,34)
  >>  Systime:1525857675000 Position:(25,34)
  >>  Systime:1525857675500 Position:(26,34)
  >>  Systime:1525857676000 Position:(27,34)
  >>  Systime:1525857676500 Position:(28,34)
  >>  Systime:1525857677000 Position:(29,34)
  >>  Systime:1525857677500 Position:(30,34)
  >>  Systime:1525857678000 Position:(31,34)
  >>  Systime:1525857678600 Position:(32,34)
  >>  Systime:1525857679000 Position:(33,34)
  >>  Systime:1525857679500 Position:(34,34)
  >>  Systime:1525857680000 Position:(35,34)
  >>  Systime:1525857680500 Position:(36,34)
  >>  Systime:1525857681000 Position:(37,34)
  >>  Systime:1525857681500 Position:(38,34)
  >>  Systime:1525857682000 Position:(39,34)
  >>  Systime:1525857682500 Position:(40,34)
  >>  Systime:1525857683000 Position:(41,34)
  >>  Systime:1525857683500 Position:(42,34)
  >>  Systime:1525857684000 Position:(43,34)
  >>  Systime:1525857684500 Position:(44,34)
  >>  Systime:1525857685000 Position:(45,34)
  >>  Systime:1525857685500 Position:(46,34)
  >>  Systime:1525857686000 Position:(47,34)
  >>  Systime:1525857686500 Position:(48,34)
  >>  Systime:1525857687000 Position:(49,34)
  >>  Systime:1525857687500 Position:(50,34)
  >>  Systime:1525857688000 Position:(51,34)
  >>  Systime:1525857688500 Position:(52,34)
  >>  Systime:1525857689000 Position:(53,34)
  >>  Systime:1525857689500 Position:(54,34)
  >>  Systime:1525857690000 Position:(55,34)
  >>  Systime:1525857690500 Position:(56,34)
  >>  Systime:1525857691000 Position:(57,34)
  >>  Systime:1525857691500 Position:(58,34)
  >>  Systime:1525857692000 Position:(59,34)
  >>  Systime:1525857692500 Position:(60,34)
  >>  Systime:1525857693000 Position:(61,34)
  >>  Systime:1525857693500 Position:(62,34)
  >>  Systime:1525857694000 Position:(63,34)
  >>  Systime:1525857694500 Position:(64,34)
  >>  Systime:1525857695000 Position:(65,34)
  >>  Systime:1525857695500 Position:(66,34)
  >>  Systime:1525857696000 Position:(67,34)
  >>  Systime:1525857696500 Position:(68,34)
  >>  Systime:1525857697100 Position:(69,34)
  >>  Systime:1525857697500 Position:(70,34)
  >>  Systime:1525857698000 Position:(71,34)
  >>  Systime:1525857698500 Position:(72,34)
  >>  Systime:1525857699000 Position:(73,34)
  >>  Systime:1525857699600 Position:(74,34)
  >>  Systime:1525857700000 Position:(75,34)
  >>  Systime:1525857700500 Position:(76,34)
  >>  Systime:1525857701000 Position:(77,34)
  >>  Systime:1525857701500 Position:(78,34)
  >>  Systime:1525857702100 Position:(79,34)
  >>  Systime:1525857702500 Position:(79,33)
  >>  Systime:1525857703000 Position:(79,32)
  >>  Systime:1525857703500 Position:(78,32)
  >>  Systime:1525857704000 Position:(77,32)
  >>  Systime:1525857704600 Position:(76,32)
  >>  Systime:1525857705100 Position:(75,32)
  >>  Systime:1525857705600 Position:(74,32)
  >>  Systime:1525857706100 Position:(73,32)
  >>  Systime:1525857706600 Position:(72,32)
  >>  Systime:1525857707100 Position:(71,32)
  >>  Systime:1525857707600 Position:(70,32)
  >>  Systime:1525857708100 Position:(69,32)
  >>  Systime:1525857708600 Position:(68,32)
  >>  Systime:1525857709100 Position:(67,32)
  >>  Systime:1525857709600 Position:(66,32)
  >>  Systime:1525857710100 Position:(65,32)
  >>  Systime:1525857710600 Position:(64,32)
  >>  Systime:1525857711100 Position:(63,32)
  >>  Systime:1525857711600 Position:(62,32)
  >>  Systime:1525857712100 Position:(61,32)
  >>  Systime:1525857712600 Position:(60,32)
  >>  Systime:1525857713100 Position:(59,32)
  >>  Systime:1525857713600 Position:(58,32)
  >>  Systime:1525857714100 Position:(57,32)
  >>  Systime:1525857714600 Position:(56,32)
